KLM;KLM;2023-11-13T05:00:00-03:00;2023-11-13;2023-11-15T10:15:00-03:00;2023-11-23T06:00:00-03:00;2023-11-23;2023-11-24T02:45:00-03:00;10;4241.24;4141.24;0;2;4241.24;Recife;Madri;Aeroporto de Madrid-Barajas;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=MAD&ida=13-11-2023&volta=23-11-2023&adultos=1&criancas=0&classe=3&is_loyalty=1
KLM;KLM;2023-11-11T12:55:00-03:00;2023-11-11;2023-11-12T23:05:00-03:00;2023-11-25T13:00:00-03:00;2023-11-25;2023-11-27T02:45:00-03:00;14;4508.63;4408.63;0;2;4508.63;Recife;Barcelona;Barcelona;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=BCN&ida=11-11-2023&volta=25-11-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-12-24T17:10:00-03:00;2023-12-24;2023-12-26T15:45:00-03:00;2024-01-06T11:15:00-03:00;2024-01-06;2024-01-06T21:50:00-03:00;12;4562.86;;0;2;4562.86;Recife;Faro;Faro;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=FAO&ida=24-12-2023&volta=06-01-2024&adultos=1&criancas=0&classe=3&is_loyalty=0
AZUL;azul;2023-06-02T22:25:00-03:00;2023-06-02;2023-06-04T11:10:00-03:00;2023-06-16T14:00:00-03:00;2023-06-16;2023-06-17T01:55:00-03:00;13;4729.4;4824.02;0;1;4729.4;Recife;Lisboa;Aeroporto de Lisboa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=LIS&ida=02-06-2023&volta=16-06-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
TAM;TAM;2023-06-12T02:30:00-03:00;2023-06-12;2023-06-13T15:15:00-03:00;2023-06-19T22:05:00-03:00;2023-06-19;2023-06-20T21:15:00-03:00;7;4739.78;4639.78;0;1;4739.78;Recife;Paris;Aeroporto de Paris-Charles de Gaulle;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=PAR&ida=12-06-2023&volta=19-06-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
AZUL;azul;2023-11-10T13:05:00-03:00;2023-11-10;2023-11-11T09:20:00-03:00;2023-11-19T10:00:00-03:00;2023-11-19;2023-11-20T01:55:00-03:00;8;4740.23;4869.69;0;1;4740.23;Recife;Lisboa;Aeroporto de Lisboa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=LIS&ida=10-11-2023&volta=19-11-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-11-24T14:45:00-03:00;2023-11-24;2023-11-25T10:30:00-03:00;2023-12-06T08:15:00-03:00;2023-12-06;2023-12-06T21:50:00-03:00;11;4789.47;;0;2;4789.47;Recife;Londres;Aeroporto de Londres Heathrow;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=LON&ida=24-11-2023&volta=06-12-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-11-24T14:45:00-03:00;2023-11-24;2023-11-25T10:30:00-03:00;2023-12-04T09:00:00-03:00;2023-12-04;2023-12-04T21:50:00-03:00;9;4789.47;;0;2;4789.47;Recife;Londres;Aeroporto de Londres Heathrow;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=LON&ida=24-11-2023&volta=04-12-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-10-08T18:00:00-03:00;2023-10-08;2023-10-09T11:10:00-03:00;2023-10-15T17:10:00-03:00;2023-10-15;2023-10-15T20:50:00-03:00;6;4859.68;;0;1;4859.68;Recife;Lisboa;Aeroporto de Lisboa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=LIS&ida=08-10-2023&volta=15-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-09-29T18:00:00-03:00;2023-09-29;2023-09-30T11:10:00-03:00;2023-10-09T17:10:00-03:00;2023-10-09;2023-10-09T20:50:00-03:00;9;4991.84;;0;1;4991.84;Recife;Lisboa;Aeroporto de Lisboa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=LIS&ida=29-09-2023&volta=09-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
