TAM;TAM;2023-10-31T22:00:00-03:00;2023-10-31;2023-11-02T08:55:00-03:00;2023-11-15T12:00:00-03:00;2023-11-15;2023-11-16T11:35:00-03:00;14;4105.7;4005.7;0;1;4105.7;Recife;Barcelona;Barcelona;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=BCN&ida=31-10-2023&volta=15-11-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-10-03T17:40:00-03:00;2023-10-03;2023-10-04T17:35:00-03:00;2023-10-17T05:55:00-03:00;2023-10-17;2023-10-17T20:50:00-03:00;13;4307.35;;0;2;4307.35;Recife;Milão;Aeroporto de Milão-Malpensa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=MIL&ida=03-10-2023&volta=17-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
TAM;TAM;2023-11-23T22:00:00-03:00;2023-11-23;2023-11-25T12:05:00-03:00;2023-11-29T21:05:00-03:00;2023-11-29;2023-11-30T21:15:00-03:00;5;4367.6;4267.6;0;2;4367.6;Recife;Paris;Aeroporto de Paris-Charles de Gaulle;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=PAR&ida=23-11-2023&volta=29-11-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-10-04T12:30:00-03:00;2023-10-04;2023-10-05T20:15:00-03:00;2023-10-18T12:00:00-03:00;2023-10-18;2023-10-18T20:50:00-03:00;13;4399.33;;0;2;4399.33;Recife;Porto;Aeroporto Francisco Sá Carneiro;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=OPO&ida=04-10-2023&volta=18-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
AZUL;azul;2023-09-26T17:45:00-03:00;2023-09-26;2023-09-27T10:10:00-03:00;2023-10-10T10:00:00-03:00;2023-10-10;2023-10-10T21:30:00-03:00;13;4534.01;5136.09;0;1;4534.01;Recife;Lisboa;Aeroporto de Lisboa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=LIS&ida=26-09-2023&volta=10-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-10-14T03:15:00-03:00;2023-10-14;2023-10-15T19:50:00-03:00;2023-10-28T22:55:00-03:00;2023-10-28;2023-10-29T21:50:00-03:00;14;4540.95;;0;2;4540.95;Recife;Porto;Aeroporto Francisco Sá Carneiro;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=OPO&ida=14-10-2023&volta=28-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-08-09T18:00:00-03:00;2023-08-09;2023-08-10T11:10:00-03:00;2023-08-23T17:10:00-03:00;2023-08-23;2023-08-23T20:50:00-03:00;13;4567.29;;0;1;4567.29;Recife;Lisboa;Aeroporto de Lisboa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=LIS&ida=09-08-2023&volta=23-08-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-10-04T05:00:00-03:00;2023-10-04;2023-10-05T15:40:00-03:00;2023-10-18T11:05:00-03:00;2023-10-18;2023-10-18T20:50:00-03:00;14;4568.32;;0;2;4568.32;Recife;Madri;Aeroporto de Madrid-Barajas;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=MAD&ida=04-10-2023&volta=18-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-08-09T12:30:00-03:00;2023-08-09;2023-08-10T11:10:00-03:00;2023-08-23T21:05:00-03:00;2023-08-23;2023-08-24T20:50:00-03:00;14;4657.83;;0;1;4657.83;Recife;Paris;Aeroporto de Paris-Charles de Gaulle;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=PAR&ida=09-08-2023&volta=23-08-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-08-09T12:30:00-03:00;2023-08-09;2023-08-11T08:05:00-03:00;2023-08-23T12:00:00-03:00;2023-08-23;2023-08-23T20:50:00-03:00;13;4694.77;;0;2;4694.77;Recife;Porto;Aeroporto Francisco Sá Carneiro;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=OPO&ida=09-08-2023&volta=23-08-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
